COD;CODMUN7;Estado;ano;Nome;CV_SCR1 (1 ano);CV_SCR2 (15 meses);Poprural;PopUrb;RDPC;PEA;PEA_A;IDHM;IDHM_E;IDHM_L;IDHM_R;T_ANALF18M;T_MED18M;T_SUPER25M;T_AGUA;T_BANAGUA;T_DENS;T_LIXO;T_LUZ;AGUA_ESGOTO;POPDOMCHEFMULHERES;DENSDEMOG2010;PERC_NV_7CPN;CoberturaAB
170305;1703057;Tocantins;2017;Bandeirantes do Tocantins;120,59;126,47;46,03;53,97;278;898;28,76;0,638;0,571;0,797;0,57;18,74;25,06;5,58;83,72;80,76;25,74;89,89;95,48;8,4;23,31;2,02;72,92;99,71
170307;1703073;Tocantins;2017;Barra do Ouro;103,41;100,00;46,98;53,02;256,28;1546;37,5;0,603;0,517;0,76;0,557;24,79;22,53;4,37;87,18;56,67;43,54;70,96;83,65;6,74;33,43;3,73;60,00;100
170310;1703107;Tocantins;2017;Barrolandia;107,04;88,73;16,26;83,74;335,26;2148;40,16;0,642;0,541;0,817;0,6;17,18;22,33;5,03;91,73;94,42;28,91;97,67;96,88;2,54;29,03;7,5;62,71;100
170320;1703206;Tocantins;2017;Bernardo Sayao;117,91;89,55;50,92;49,08;347,03;1903;42,71;0,638;0,573;0,748;0,606;19,74;25,61;6,58;96,73;87,06;30,05;96,94;97,5;7,68;20,81;4,81;86,67;100
170330;1703305;Tocantins;2017;Bom Jesus do Tocantins;100,00;69,74;25;75;381,43;1758;46,66;0,66;0,555;0,833;0,621;16,23;23,77;5,07;93,14;71,62;40,88;88,79;86,44;11,82;30,71;2,83;72,50;100
170360;1703602;Tocantins;2017;Brasilandia do Tocantins;146,15;153,85;30,43;69,57;428,48;819;39,68;0,684;0,601;0,831;0,64;18,47;29,15;7,45;98,69;84,16;29,87;99,08;94,34;10,5;46,72;3,22;68,18;100
170370;1703701;Tocantins;2017;Brejinho de Nazare;113,75;90,00;19,09;80,91;414,87;2141;41,29;0,686;0,619;0,82;0,635;17,98;32,41;6,77;89,66;80,78;26,8;94,45;96,59;12,91;37,91;3,01;63,29;100
170380;1703800;Tocantins;2017;Buriti do Tocantins;102,29;79,39;23,69;76,31;287,05;3397;34,78;0,627;0,601;0,713;0,575;24,53;31,3;7,2;98,33;63,33;48,53;76,56;96,26;22,26;48,09;38,77;65,75;100
170382;1703826;Tocantins;2017;Cachoeirinha;95,83;62,50;19,41;80,59;241,7;822;38,27;0,627;0,59;0,762;0,548;20,32;30,84;5,75;90,54;60,02;47,73;38,62;97,4;20,5;26,06;6,1;55,17;100
170384;1703842;Tocantins;2017;Campos Lindos;138,51;122,97;40,79;59,21;292,64;2899;35,62;0,544;0,377;0,738;0,578;23,42;18,68;5,33;89,53;46,63;55,26;82,56;79,21;21,58;25;2,51;40,43;100
170386;1703867;Tocantins;2017;Cariri do Tocantins;85,96;78,95;44,28;55,72;425,49;1667;44,38;0,662;0,549;0,826;0,639;15,59;25,3;4,54;97,67;86,68;25,42;95,11;96,99;5,22;29,58;3,33;88,46;100
170388;1703883;Tocantins;2017;Carmolandia;112,50;112,50;21,24;78,76;382,31;941;40,63;0,64;0,521;0,81;0,621;21,17;25,76;9,06;98,19;88,06;26,19;98,8;98,86;8,07;45,05;6,82;73,33;100
170389;1703891;Tocantins;2017;Carrasco Bonito;103,13;96,88;46,66;53,34;234,45;1374;37,26;0,594;0,531;0,728;0,543;32,02;23,87;4,83;92,75;77,8;45,61;82,79;95,54;11,7;41,04;19,11;61,84;100
170390;1703909;Tocantins;2017;Caseara;135,90;116,67;40,51;59,49;447,52;1929;41,93;0,658;0,534;0,825;0,647;19,35;24,1;7,05;95,45;61,52;38,33;96,83;82,44;32;35,49;2,72;53,62;100
170410;1704105;Tocantins;2017;Centenario;123,08;126,92;41,39;58,61;280,17;777;30,28;0,569;0,461;0,7;0,571;30,65;21,89;5,04;98,43;51,95;34,25;91,86;66,47;3,3;37,61;1,31;72,00;100
170460;1704600;Tocantins;2017;Chapada de Areia;146,15;184,62;43,9;56,1;376,48;631;47,27;0,619;0,529;0,726;0,619;20,24;19,43;2,76;94,71;84,72;21,1;97,64;91,44;3,18;22,69;2,03;70,00;100
170510;1705102;Tocantins;2017;Chapada da Natividade;80,56;69,44;49,47;50,53;315,34;1046;31,92;0,62;0,497;0,814;0,59;22,82;20,16;3,33;95,15;50,89;37,03;99,17;80,17;4,9;25,54;1,99;67,57;100
170550;1705508;Tocantins;2017;Colinas do Tocantins;88,77;71,93;3,99;96,01;587,11;14580;47,28;0,701;0,614;0,814;0,69;12,92;32,56;10,22;98,48;89,41;26,45;97,28;98,19;6,87;41,8;36,54;60,20;100
170555;1705557;Tocantins;2017;Combinado;150,00;170,45;14,33;85,67;455,39;2160;46,26;0,697;0,639;0,815;0,649;19,73;30,15;7,49;93,18;91,48;17,12;77,65;96,66;3,62;27,4;22,28;71,83;100
170560;1705607;Tocantins;2017;Conceicao do Tocantins;132,69;123,08;30,39;69,61;310,96;1662;39,74;0,592;0,478;0,739;0,588;25,66;21,09;5,18;91,62;64,42;32,11;87,74;78,88;6,58;37,7;1,67;63,33;100
170600;1706001;Tocantins;2017;Couto Magalhaes;130,56;105,56;62,39;37,61;284,33;2031;40,55;0,605;0,508;0,76;0,574;18,82;23,54;4,58;90,22;65,11;38,47;95,74;93,89;17,88;29,82;3,16;70,00;100
170610;1706100;Tocantins;2017;Cristalandia;129,27;86,59;18,11;81,89;495,57;2967;41,01;0,673;0,57;0,805;0,663;13,63;30,38;8,49;98,76;89,01;22,94;98,41;92,94;6,39;32,14;3,91;78,64;100
170625;1706258;Tocantins;2017;Crixas do Tocantins;95,65;82,61;44,25;55,75;341,27;625;39,96;0,644;0,555;0,798;0,603;11,25;23,25;7,63;98,98;79,99;27,58;99,8;89,33;8,87;20,41;1,59;70,83;100
170650;1706506;Tocantins;2017;Darcinopolis;116,67;106,41;33,83;66,17;327,64;2112;40,05;0,581;0,429;0,764;0,597;22,09;14,62;4,16;85,12;56,48;40,53;95,88;91,7;13,37;35,41;3,22;52,73;100
170700;1707009;Tocantins;2017;Dianopolis;79,79;74,11;13,96;86,04;528,6;8850;46,31;0,701;0,624;0,822;0,673;13,68;36,81;12,26;93,95;78,63;30,93;97,3;95,21;10,59;39;5,94;58,65;96,47
170710;1707108;Tocantins;2017;Divinopolis do Tocantins;112,04;109,26;29,81;70,19;507,04;2745;43,14;0,683;0,585;0,816;0,667;17,65;26,83;7,75;98,92;81,78;23,74;96,66;90,61;7,03;29,22;2,71;82,57;100
170720;1707207;Tocantins;2017;Dois Irmaos do Tocantins;105,63;102,82;61,22;38,78;245,98;2458;34,32;0,583;0,442;0,813;0,551;18,67;16,83;2,92;83,69;58,82;23,62;99,54;82,21;9,86;16,51;1,91;79,66;100
170730;1707306;Tocantins;2017;Duere;115,69;96,08;33,47;66,53;467,9;1955;42,57;0,679;0,566;0,846;0,654;13,54;27,22;5,73;98,34;85,63;31,56;98,42;93,44;7,37;26,05;1,34;75,86;100
170740;1707405;Tocantins;2017;Esperantina;124,44;77,78;51,31;48,69;174,51;2729;28,8;0,57;0,524;0,715;0,495;24,93;24,7;4,53;94,89;46,47;52;66,69;95,86;37,42;40,35;18,8;43,42;100
170755;1707553;Tocantins;2017;Fatima;73,44;59,38;17,61;82,39;464,94;1571;41,29;0,697;0,638;0,813;0,653;16,26;34,82;7,18;99,03;88,15;24,9;96,07;97,46;2,61;28,67;9,94;60,87;100
170765;1707652;Tocantins;2017;Figueiropolis;78,87;59,15;24,08;75,92;498,31;2799;52,42;0,689;0,6;0,822;0,664;18,02;32,69;7,76;99,31;90,43;13,26;97,12;94,88;5,33;39,13;2,77;59,21;100
170770;1707702;Tocantins;2017;Filadelfia;84,35;73,04;34,89;65,11;291,57;2958;34,78;0,621;0,522;0,792;0,578;20,87;26,01;5,41;86,11;66,92;40,69;79,43;88,64;12,98;31,05;4,28;48,15;100
170820;1708205;Tocantins;2017;Formoso do Araguaia;87,06;67,06;27,64;72,36;429,17;8096;43,94;0,67;0,587;0,801;0,64;13,93;29,76;7,55;97,72;77,84;28,54;92,04;96,56;8,29;34,35;1,37;55,22;100
170825;1708254;Tocantins;2017;Fortaleza do Tabocao;122,45;95,92;18,64;81,36;370;998;41,26;0,659;0,575;0,808;0,616;18,97;28,95;6,79;93,17;96,47;26,94;99,8;97,48;1,5;33,28;3,89;44,90;100
170830;1708304;Tocantins;2017;Goianorte;140,00;160,00;44,31;55,69;329,64;2167;43,72;0,621;0,497;0,805;0,598;17,96;21,41;5,62;93,32;64,6;24,93;93;87,22;15,84;27,7;2,75;64,71;100
170900;1709005;Tocantins;2017;Goiatins;94,51;78,82;58,98;41,02;232,19;4108;34,05;0,576;0,462;0,765;0,541;27,64;20,48;5,32;82,78;47,88;52,96;76,5;62,63;10,72;32,08;1,88;44,31;100
170930;1709302;Tocantins;2017;Guarai;75,94;72,19;8,93;91,07;722,83;12016;51,79;0,741;0,67;0,839;0,724;12,1;38,22;12,86;95,4;89,75;25,43;96,84;99,52;3,36;39,59;10,23;57,22;100
170950;1709500;Tocantins;2017;Gurupi;88,34;79,58;2,29;97,71;778,9;41080;53,52;0,759;0,706;0,843;0,736;6,84;47,92;13,64;99,18;92,82;20,93;97,98;99,28;3,79;38,28;41,8;67,09;100
170980;1709807;Tocantins;2017;Ipueiras;140,00;133,33;41,55;58,45;288,55;617;37,64;0,62;0,518;0,797;0,576;17,07;18,11;3,02;96,72;80,43;24,98;91,09;91,96;2,54;37,84;2,01;65,00;100
171050;1710508;Tocantins;2017;Itacaja;91,74;73,55;39,85;60,15;304,55;2329;32,78;0,612;0,491;0,798;0,585;19,37;26,66;7,54;89,95;64,04;38,08;99,54;74,49;7,94;26,44;2,33;43,36;100
171070;1710706;Tocantins;2017;Itaguatins;104,41;77,94;43,67;56,33;281,62;1779;29,51;0,616;0,511;0,799;0,572;26,72;21,69;4,79;88,27;61,73;41,46;83,86;90,14;14,67;41,21;8,15;58,57;100
171090;1710904;Tocantins;2017;Itapiratins;111,76;103,92;45,81;54,19;357,54;1994;56,46;0,601;0,446;0,796;0,611;20,92;17,68;3,87;80,98;57,1;35,56;89,31;78,99;5,93;22,77;2,84;59,38;100
171110;1711100;Tocantins;2017;Itapora do Tocantins;128,95;107,89;36,07;63,93;363,13;1185;48,47;0,65;0,531;0,842;0,613;20,47;27,16;5,12;97,05;72,97;21,77;96,95;95,57;18,33;42,08;2,51;81,58;100
171150;1711506;Tocantins;2017;Jaú do Tocantins;112,90;70,97;62,65;37,35;523,53;1568;44,71;0,662;0,529;0,815;0,672;14,22;20,06;5,65;90,1;68,88;16,59;98,01;87,08;12,45;31,47;1,61;82,14;100
171180;1711803;Tocantins;2017;Juarina;100,00;72,50;53,7;46,3;265,5;877;39,31;0,584;0,478;0,742;0,563;16,78;21,36;5,51;92,77;73,33;29,67;97,27;91,09;10,65;24,04;4,64;73,33;100
171190;1711902;Tocantins;2017;Lagoa da Confusao;106,54;92,06;37,98;62,02;404,61;4432;43,41;0,627;0,496;0,787;0,63;14,31;25,79;5,67;89,25;63,06;47,33;95,27;85,86;19,71;18,32;0,97;51,65;82,79
171195;1711951;Tocantins;2017;Lagoa do Tocantins;109,68;93,55;28;72;235,28;1283;36,4;0,579;0,471;0,758;0,543;24,92;20,25;8,8;94,44;68,74;46,44;90,11;88,27;6,14;41,95;3,87;57,45;83,84
171200;1712009;Tocantins;2017;Lajeado;120,00;110,91;21,89;78,11;527,21;1284;46,3;0,675;0,573;0,798;0,673;10,54;30,48;6,52;91,89;73,85;30,23;94,43;98,6;14,85;18,83;8,6;80,33;100
171215;1712157;Tocantins;2017;Lavandeira;105,26;163,16;36,26;63,74;330,96;807;50,28;0,66;0,62;0,775;0,598;23,96;29,38;5,02;75,92;80,49;23,27;91,35;87,72;2,8;24,64;3,09;59,09;100
171240;1712405;Tocantins;2017;Lizarda;124,39;97,56;30,66;69,34;302,83;1023;27,46;0,57;0,415;0,765;0,584;24,24;22,04;5,04;79,68;57,31;38,05;32,27;72,7;1,36;28,37;0,65;46,67;100
171245;1712454;Tocantins;2017;Luzinopolis;114,00;104,00;36,12;63,88;319,83;1066;40,66;0,639;0,605;0,726;0,593;19,84;29,12;6,77;83,63;71,26;36,56;94,85;98,8;7,84;32,65;9,38;64,71;100
171250;1712504;Tocantins;2017;Marianopolis do Tocantins;90,74;53,70;45,24;54,76;403,96;2160;49,63;0,631;0,504;0,792;0,63;19,36;22,41;6,76;98,58;81,77;32,58;94,27;94,55;8,93;25,65;2,08;57,58;100
171270;1712702;Tocantins;2017;Mateiros;132,43;97,30;36,26;63,74;307,46;1086;48,85;0,607;0,463;0,823;0,586;28,78;22,8;5,48;83,63;64,39;45,52;98,4;88,94;3,41;38,79;0,23;39,47;100
171280;1712801;Tocantins;2017;Maurilandia do Tocantins;132,00;116,00;36,05;63,95;233,68;898;28,47;0,58;0,498;0,724;0,542;25,49;22,88;4,47;88,71;51,98;42,22;75,92;95,77;13,19;30;4,27;62,79;100
171320;1713205;Tocantins;2017;Miracema do Tocantins;96,42;79,48;13,28;86,72;533,46;8888;42,97;0,684;0,579;0,82;0,675;11,97;35,55;9,33;96,09;89,5;31,39;97,79;99;4,45;36,83;7,79;55,52;100
171330;1713304;Tocantins;2017;Miranorte;89,95;92,59;12,57;87,43;410,45;5875;46,54;0,662;0,571;0,804;0,633;14,73;29,8;5,63;97,1;92,93;24,39;99,25;98,27;1,85;41,69;12,24;70,73;100
171360;1713601;Tocantins;2017;Monte do Carmo;104,76;90,48;57,1;42,9;351,96;2328;34,66;0,622;0,489;0,808;0,608;21,34;19,36;5,35;88,65;59,74;33,89;97,62;77,88;19,77;25,58;1,86;66,42;90,15
171370;1713700;Tocantins;2017;Monte Santo do Tocantins;103,57;82,14;78,42;21,58;280,98;798;38,27;0,62;0,547;0,76;0,572;17,59;22,18;1,59;90,96;77,89;22,3;95,11;94,04;7,28;37,26;1,91;61,11;100
171380;1713809;Tocantins;2017;Palmeiras do Tocantins;96,34;140,24;43,69;56,31;307,43;2252;39,23;0,628;0,522;0,81;0,586;18,62;23,7;4,3;84,09;62,1;34,89;81,87;95,11;19,55;44,79;7,67;54,55;100
171395;1713957;Tocantins;2017;Muricilandia;106,52;69,57;42,89;57,11;234,22;921;29,22;0,596;0,524;0,745;0,543;26,08;23,4;4,27;88,57;60,01;38,31;87,59;93,03;16,18;33,07;2,66;75,00;100
171420;1714203;Tocantins;2017;Natividade;117,24;101,72;20,06;79,94;446,32;3544;39,38;0,673;0,556;0,847;0,646;20,64;30,6;8,59;88,87;76,9;27,01;93,96;92,73;5,89;38,34;2,78;74,77;100
171430;1714302;Tocantins;2017;Nazare;102,13;80,85;54,61;45,39;302,39;1565;35,68;0,643;0,576;0,792;0,584;22,47;28,12;7,51;92,64;77,51;24,02;93,88;98,63;11,3;52,56;11,08;78,57;100
171488;1714880;Tocantins;2017;Nova Olinda;101,69;90,40;30,14;69,86;365,84;4325;40,47;0,631;0,535;0,765;0,614;18,56;22,03;4,42;95,05;76,72;31,39;90,15;96,6;8,26;31,09;6,82;60,21;100
171500;1715002;Tocantins;2017;Nova Rosalandia;129,27;131,71;34,54;65,46;299,38;1262;33,47;0,661;0,628;0,791;0,582;16,43;31,56;7,17;98,77;82,36;25,67;99,05;99,18;15,06;31,67;7,3;77,36;100
171510;1715101;Tocantins;2017;Novo Acordo;114,71;94,12;18,05;81,95;374,83;1527;40,59;0,639;0,53;0,797;0,618;16,33;25,33;7,66;93,58;84,18;31,74;94,27;88,31;5,43;44,96;1,41;51,25;100
171515;1715150;Tocantins;2017;Novo Alegre;121,05;121,05;25,68;74,32;433,31;1058;46,28;0,699;0,654;0,812;0,642;15,11;40,59;8,71;84,62;91,48;19,68;98,26;94,04;4,36;37,16;11,42;58,33;100
171525;1715259;Tocantins;2017;Novo Jardim;135,29;111,76;27,72;72,28;259,32;1071;43,59;0,596;0,52;0,73;0,559;21,86;19,79;1,92;88,38;80,93;34,88;97,13;89,22;6,89;33,08;1,88;52,94;100
171550;1715507;Tocantins;2017;Oliveira de Fatima;72,00;56,00;21,22;78,78;396,97;356;34,33;0,675;0,614;0,798;0,627;18,26;33,57;7,74;98,75;93,34;29,73;97,43;98,24;1,82;31,03;5,04;80,00;100
171570;1715705;Tocantins;2017;Palmeirante;114,06;84,38;61,12;38,88;267,76;2010;40,57;0,571;0,436;0,756;0,564;21,79;17,57;4,18;77,58;45,52;44,95;46,79;81,38;14,86;25,57;1,88;42,25;100
171575;1715754;Tocantins;2017;Palmeiropolis;135,44;118,99;18,5;81,5;463,45;3605;49,12;0,673;0,571;0,817;0,652;14,22;25,86;5,77;93,52;81,32;19,79;97,13;94,09;4,68;29,54;4,31;76,39;100
171610;1716109;Tocantins;2017;Paraiso do Tocantins;88,42;80,31;4,38;95,62;899,57;24038;54,12;0,764;0,706;0,831;0,759;7,34;43,76;9,86;99,43;96,04;21,51;98,33;99,72;2,24;38,33;35,03;71,79;100
171620;1716208;Tocantins;2017;Parana;109,03;105,56;54,34;45,66;311,37;3723;36,01;0,595;0,461;0,777;0,588;28,33;20,15;6,32;66,91;43,56;34,75;98,11;62,92;19,63;37,25;0,92;56,16;100
171630;1716307;Tocantins;2017;Pau D'Arco;143,48;115,94;36,79;63,21;380,41;2109;45,97;0,661;0,587;0,792;0,621;20,44;23,64;5,46;92,35;72,97;32,98;81,8;95,66;7,72;47,07;3,33;45,76;100
171650;1716505;Tocantins;2017;Pedro Afonso;108,43;89,96;13,2;86,8;618,56;5606;48,58;0,732;0,664;0,846;0,699;11,27;43,48;10,39;96,98;90,89;28,16;95,41;96,44;1,55;33,4;5,74;41,85;100
171660;1716604;Tocantins;2017;Peixe;81,10;66,14;49,59;50,41;547,9;4638;44,66;0,674;0,555;0,812;0,679;17,82;22,24;5,7;95,74;74,07;25,53;98,35;94,65;10,05;33,29;1,96;58,73;100
171665;1716653;Tocantins;2017;Pequizeiro;92,65;89,71;52,71;47,29;313,34;2145;42,44;0,627;0,518;0,806;0,589;21,33;20,14;4,75;89,43;51,62;33,74;97,78;95,71;19,22;21,37;4,18;85,96;100
171670;1716703;Tocantins;2017;Colmeia;113,86;112,87;26,02;73,98;442,96;3958;45,96;0,671;0,574;0,816;0,645;20,32;27,37;7,94;93,95;86,35;20,6;98,69;95,95;5,39;30,67;8,69;68,27;100
171700;1717008;Tocantins;2017;Pindorama do Tocantins;114,29;126,19;34,6;65,4;293,47;1763;39,13;0,605;0,521;0,733;0,579;16,03;24,06;5,64;94,69;73,33;34,33;94,86;81,14;6,72;27,8;2,89;67,24;100
171720;1717206;Tocantins;2017;Piraquê;121,88;118,75;61,58;38,42;319,42;1193;40,86;0,621;0,511;0,792;0,593;22,98;21,72;5,18;88,53;54,92;35,73;98,55;93,88;13,64;20,72;2,14;78,72;100
171750;1717503;Tocantins;2017;Pium;81,11;42,22;43,55;56,45;411,25;3184;47,56;0,65;0,527;0,822;0,633;20,77;24,81;4,99;92,79;73,81;31,53;95,36;80,65;14,1;29,46;0,67;56,25;100
171780;1717800;Tocantins;2017;Ponte Alta do Bom Jesus;112,28;107,02;44,96;55,04;313,2;1256;27,64;0,603;0,455;0,82;0,589;27,4;19,87;5,14;62,29;55,34;21,12;78,35;88,53;22,28;43,91;2,52;62,26;100
171790;1717909;Tocantins;2017;Ponte Alta do Tocantins;77,60;51,20;36,95;63,05;308,4;2574;35,85;0,624;0,531;0,779;0,587;18,17;26,51;6,34;89,5;74,56;28,47;98,13;80,21;2,91;27,12;1,11;81,20;87,65
171800;1718006;Tocantins;2017;Porto Alegre do Tocantins;124,53;100,00;31,37;68,63;305,98;1146;40,99;0,645;0,584;0,785;0,586;21,91;29,42;5,38;85,75;73,63;35,77;97,06;90,68;1,41;40,92;5,57;51,28;100
171820;1718204;Tocantins;2017;Porto Nacional;86,59;80,38;13,66;86,34;621,1;24572;50;0,74;0,701;0,826;0,699;9,97;44,61;12,49;94,22;91,61;27,03;95,65;98,67;2,21;39,57;11,04;62,98;100
171830;1718303;Tocantins;2017;Praia Norte;95,24;62,70;41,66;58,34;210,53;2436;31,81;0,583;0,517;0,73;0,526;34,12;20,51;4,05;96,19;45,52;47,75;64,66;96,63;38,05;55,72;26,5;60,38;100
171840;1718402;Tocantins;2017;Presidente Kennedy;101,96;76,47;12,33;87,67;398,02;1536;41,73;0,669;0,582;0,82;0,628;17,83;28,12;6,35;91,73;86,39;28,14;95,36;97,48;6,34;53,95;4,78;78,05;100
171845;1718451;Tocantins;2017;Pugmil;128,21;84,62;15,41;84,59;380,52;1084;45,76;0,669;0,595;0,809;0,621;14,11;23,21;4,28;98,61;92,37;31,74;99,08;96,89;6,12;67,31;5,9;62,50;100
171850;1718501;Tocantins;2017;Recursolandia;117,65;105,88;47,19;52,81;168,85;844;22,4;0,5;0,345;0,738;0,49;29,54;16,92;4,67;70,76;44,01;54,53;91,75;58,38;2,36;34,55;1,7;57,41;100
171855;1718550;Tocantins;2017;Riachinho;60,61;43,94;56,76;43,24;182,97;884;21,09;0,572;0,49;0,76;0,503;24,67;22,15;5,74;91,3;55,84;41,62;86,23;83,51;9,39;21,74;8,1;73,33;100
171865;1718659;Tocantins;2017;Rio da Conceicao;150,00;163,16;8,17;91,83;256,83;613;35,76;0,608;0,561;0,718;0,557;15,43;29,96;6,34;88,08;91,55;40,06;97,76;94,74;2,22;51,87;2,18;50,00;100
171870;1718709;Tocantins;2017;Rio dos Bois;133,33;113,89;59,96;40,04;310,91;1070;41,63;0,616;0,501;0,795;0,588;20,64;22,45;5,95;82,34;68,97;29,51;96,22;89,66;6,45;29,99;3,04;50,00;100
171875;1718758;Tocantins;2017;Rio Sono;94,83;93,10;61,51;38,49;285,17;2171;34,71;0,6;0,482;0,779;0,574;21,8;22,55;4,82;88,04;50,35;40,65;99,43;64,17;5,42;25,13;0,98;72,46;100
171880;1718808;Tocantins;2017;Sampaio;108,64;92,59;9,01;90,99;239,06;1408;36,44;0,606;0,59;0,691;0,546;26,52;27,02;5,34;95,59;65,8;45,06;71,2;95,57;21,18;46,04;17,38;24,36;76,7
171884;1718840;Tocantins;2017;Sandolandia;65,12;20,93;46,96;53,04;393,98;1641;49,34;0,659;0,578;0,791;0,626;17,78;28,27;8,1;75,69;88,57;18,2;97,09;97,23;7;20,02;0,94;56,41;100
171886;1718865;Tocantins;2017;Santa Fe do Araguaia;106,14;93,86;33,72;66,28;342,15;2524;38,25;0,616;0,482;0,804;0,604;21,72;20,37;5,8;93,85;70,51;41,46;95,98;96,82;14,01;42,07;3,93;68,32;100
171888;1718881;Tocantins;2017;Santa Maria do Tocantins;102,56;79,49;40,39;59,61;334,09;1178;40,7;0,634;0,543;0,784;0,6;19,17;26,1;6,79;84,31;59,5;28,09;99,52;80,32;8,07;26,81;2,05;48,78;100
171889;1718899;Tocantins;2017;Santa Rita do Tocantins;130,43;147,83;56,86;43,14;402,99;793;37,27;0,651;0,527;0,83;0,63;16,1;25,2;5,77;90,24;71,93;24,55;98,26;78,03;15,91;27,23;0,65;79,31;100
171890;1718907;Tocantins;2017;Santa Rosa do Tocantins;107,23;89,16;35,49;64,51;284,63;1804;39,49;0,595;0,471;0,78;0,574;19,44;20,12;5,43;89,4;55,21;31,67;74,98;81,25;6,6;30,09;2,54;73,75;100
171900;1719004;Tocantins;2017;Santa Tereza do Tocantins;128,57;111,90;35,95;64,05;373,96;1114;44,15;0,662;0,575;0,817;0,618;15,86;29,46;7,53;93,95;75,63;32,29;96,55;92,74;12,64;39,61;4,67;56,25;100
172000;1720002;Tocantins;2017;Santa Terezinha do Tocantins;122,86;97,14;35,57;64,43;301,14;975;39,41;0,637;0,584;0,758;0,583;23,82;29,15;5,49;87,26;61,74;25,6;92,31;93,86;12,03;27,82;9,17;69,70;100
172010;1720101;Tocantins;2017;Sao Bento do Tocantins;101,37;78,08;41,06;58,94;324,27;1803;39,13;0,605;0,506;0,736;0,595;21,53;21,87;4,34;84,56;36,23;42,67;87,13;90,93;38,76;37,61;4,17;67,11;100
172015;1720150;Tocantins;2017;Sao Felix do Tocantins;157,14;114,29;35,21;64,79;244,55;307;21,36;0,574;0,446;0,771;0,55;22,44;24,81;7,54;82,32;70,56;57,18;97,19;68,56;1,47;31,3;0,75;75,00;100
172020;1720200;Tocantins;2017;Sao Miguel do Tocantins;112,05;95,78;75,7;24,3;298,31;3817;36,42;0,623;0,544;0,762;0,582;27,18;24,74;2,53;89,63;59,23;39,86;95,63;98,09;31,62;36,79;26,28;55,23;100
172025;1720259;Tocantins;2017;Sao Salvador do Tocantins;141,03;133,33;45,43;54,57;318,39;855;29,38;0,605;0,471;0,794;0,592;20,91;24,73;7,23;92,01;67,45;26,15;98,06;76,86;11,92;40,02;2,05;63,33;100
172030;1720309;Tocantins;2017;Sao Sebastiao do Tocantins;83,33;78,21;23,35;76,65;198,01;1162;27,13;0,573;0,487;0,748;0,516;28,25;13,45;2,68;82,67;68,67;43,58;71,29;93,42;12,89;53,1;14,91;66,13;100
172049;1720499;Tocantins;2017;Sao Valerio;137,78;157,78;37,87;62,13;344,49;1641;37,44;0,643;0,539;0,814;0,605;21,94;17,72;5,38;93,9;69,67;29,58;96,05;86,69;13,71;36,08;1,74;71,43;100
172065;1720655;Tocantins;2017;Silvanopolis;113,89;113,89;19,87;80,13;423,43;2169;42,8;0,675;0,592;0,814;0,638;19,15;30,76;6,19;96,04;75,84;24,38;86,46;91,76;15,21;39,39;4,03;65,06;100
172080;1720804;Tocantins;2017;Sitio Novo do Tocantins;138,73;121,83;46,71;53,29;245,11;3307;36,15;0,604;0,526;0,762;0,55;28,06;22,57;4,19;94,91;53,21;40,95;73,58;97,81;20,5;36,96;28,23;69,63;100
172085;1720853;Tocantins;2017;Sucupira;100,00;96,97;36,51;63,49;386,22;774;44,43;0,667;0,599;0,794;0,623;16,3;31,45;7,86;97,64;81,1;26,26;92,27;97,67;12,26;34,12;1,7;90,48;100
172090;1720903;Tocantins;2017;Taguatinga;98,84;75,00;29,39;70,61;399,35;5958;39,59;0,634;0,497;0,818;0,628;20,87;23,41;5,55;80,05;75,9;24,65;88,27;92,57;4,66;38,33;6,18;57,64;84,22
172093;1720937;Tocantins;2017;Taipas do Tocantins;107,69;107,69;19,95;80,05;292,72;746;38,35;0,601;0,47;0,798;0,578;29,09;22,15;5,93;80,91;77,64;25,32;91,96;88,42;1,04;28,95;1,74;81,25;100
172097;1720978;Tocantins;2017;Talisma;119,35;135,48;46,8;53,2;467,87;1461;57,03;0,654;0,535;0,801;0,654;20,1;25,53;5,88;99,5;64,26;20,2;95,89;94,23;11,35;43,21;1,19;42,86;100
172100;1721000;Tocantins;2017;Palmas;85,21;74,99;2,89;97,11;1087,35;127994;56,06;0,788;0,749;0,827;0,789;4;58,53;20,81;99,16;94,38;30,29;99,17;99,81;1,78;36,57;102,9;75,01;100
172110;1721109;Tocantins;2017;Tocantinia;110,43;119,02;56,13;43,87;277,25;1961;29,11;0,589;0,459;0,782;0,57;21,78;28,79;5,55;81,04;65,23;57,44;91,28;92,21;2,56;28,92;2,59;46,63;93,41
172120;1721208;Tocantins;2017;Tocantinopolis;101,31;95,82;19,01;80,99;414,08;9415;41,62;0,681;0,623;0,801;0,634;16,95;35,7;9,64;93,82;77,34;34,64;93,45;98,39;9,25;43,35;21;67,27;100
172125;1721257;Tocantins;2017;Tupirama;195,45;131,82;40,91;59,09;401,76;637;40,47;0,67;0,593;0,808;0,629;17,09;26,4;6,48;83,89;72,86;38,3;98,6;86,2;9,01;23,22;2,21;75,00;100
172130;1721307;Tocantins;2017;Tupiratins;90,00;80,00;49,21;50,79;337,79;1038;49,5;0,587;0,425;0,791;0,601;22,18;14,67;5,03;97,21;53,81;36,02;99,39;92,72;44,9;38,08;2,34;76,19;100
